"yearmonth","district","people","field1","field2","field3","field4","field5","field6","field7","field8","field9"
"104年4月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"104年4月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"104年4月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"104年4月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"104年4月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"104年4月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"104年4月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"104年4月","鶯歌區","死亡人數","","0.0","0.0","0.0","0.0","0.0","1.0","","0.0"
"104年4月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"104年5月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"104年5月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年5月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0"
"104年5月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年5月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"104年5月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年5月","泰山區","受傷人數","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年5月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年5月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年5月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年5月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年5月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年5月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"104年6月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年6月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年6月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","五股區","死亡人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"104年6月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0"
"104年6月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年6月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年6月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年6月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年7月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年7月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","三峽區","死亡人數","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"104年7月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"104年7月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年7月","林口區","受傷人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"104年7月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年7月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年7月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年7月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年7月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"104年8月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"104年8月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0"
"104年8月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","金山區","死亡人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"104年8月","金山區","受傷人數","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0"
"104年8月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","新店區","死亡人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0"
"104年8月","新店區","受傷人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"104年8月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年8月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"104年9月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0"
"104年9月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年9月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"104年9月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
